epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,19818.9,0.82529,1.3627,0.71032,0.99405,0,0.72831,0.58489,0.61343,0.49164,0.70914,0.54818,0.57406,0.41516,0.75904,1.42367,0.96019,0.97965,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,19988.8,0.81601,1.3546,0.70562,0.99564,0,0.74387,0.57776,0.61401,0.49209,0.71445,0.54757,0.57519,0.41593,0.75786,1.42276,0.95931,0.97917,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,20158.7,0.8063,1.35459,0.70046,0.99379,0,0.7391,0.58434,0.6149,0.49296,0.71105,0.5517,0.57607,0.41545,0.75679,1.42093,0.95806,0.9784,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,20330.6,0.81011,1.34934,0.69901,0.99264,0,0.74057,0.58343,0.61549,0.49325,0.71344,0.55094,0.57673,0.41548,0.75584,1.41978,0.95766,0.97775,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,20501.3,0.81631,1.35419,0.69796,0.99218,0,0.73837,0.58443,0.61564,0.49333,0.7111,0.55273,0.57749,0.41573,0.75381,1.41849,0.95584,0.9767,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,20680.6,0.80523,1.33676,0.69453,0.98916,0,0.73522,0.58667,0.61591,0.49404,0.71002,0.55397,0.57752,0.41663,0.75228,1.41728,0.95484,0.97605,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,20909,0.79999,1.32636,0.67437,0.98419,0,0.73781,0.58628,0.61658,0.49474,0.71037,0.5548,0.57828,0.41743,0.7513,1.41646,0.9541,0.9755,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,21081,0.79721,1.32152,0.6782,0.98313,0,0.73707,0.58624,0.61664,0.49529,0.71194,0.55547,0.57835,0.41837,0.75032,1.414,0.95308,0.97482,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,21385.1,0.79929,1.33108,0.68164,0.98338,0,0.73663,0.58773,0.61671,0.49583,0.71607,0.55513,0.57882,0.41739,0.7486,1.41261,0.95249,0.97401,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,21554.8,0.8018,1.32707,0.68133,0.98679,0,0.73831,0.58802,0.61723,0.49643,0.72085,0.55554,0.58046,0.41775,0.74799,1.41141,0.95258,0.97362,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,21725.4,0.7921,1.31449,0.66801,0.98259,0,0.73787,0.58878,0.61793,0.49765,0.72044,0.5554,0.58017,0.41767,0.74736,1.4101,0.95186,0.97314,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,21904.8,0.79179,1.30991,0.66663,0.98277,0,0.73995,0.5879,0.61832,0.49784,0.71955,0.55605,0.5806,0.41789,0.74618,1.40906,0.95122,0.9728,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,22078,0.78502,1.30269,0.6647,0.97998,0,0.74608,0.58993,0.61932,0.49855,0.71181,0.5618,0.58204,0.41727,0.74532,1.40713,0.95109,0.97248,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,22249.8,0.78953,1.30915,0.65803,0.98018,0,0.74146,0.58829,0.61879,0.4982,0.71716,0.55762,0.58145,0.41712,0.74448,1.40616,0.95048,0.97187,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,22423,0.79154,1.3203,0.66199,0.98133,0,0.74103,0.58856,0.61906,0.49829,0.71745,0.55643,0.58129,0.41753,0.74411,1.40437,0.95046,0.97155,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,22594.7,0.78579,1.29728,0.65375,0.98073,0,0.74196,0.58955,0.61951,0.49883,0.71808,0.55619,0.58162,0.41787,0.74301,1.40351,0.95027,0.97119,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,22765.3,0.77325,1.27978,0.63995,0.97908,0,0.7408,0.58982,0.62028,0.49964,0.71045,0.55878,0.58186,0.41811,0.74162,1.40234,0.95026,0.97088,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,22947.7,0.76751,1.27898,0.6431,0.97267,0,0.7456,0.59159,0.62119,0.50113,0.71176,0.56263,0.58306,0.41922,0.74155,1.40164,0.9502,0.97067,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,23118.8,0.77114,1.27147,0.63711,0.97406,0,0.74651,0.5917,0.62146,0.50107,0.70994,0.5631,0.58258,0.4197,0.74033,1.40066,0.94975,0.97015,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,23288.5,0.76377,1.27581,0.6359,0.97457,0,0.75035,0.58955,0.62151,0.50013,0.71587,0.55946,0.58316,0.42031,0.73953,1.39963,0.94969,0.96996,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,23459.9,0.76618,1.2668,0.62329,0.97236,0,0.75146,0.58867,0.62105,0.49997,0.71935,0.55823,0.5828,0.41951,0.7389,1.39832,0.95013,0.96958,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,23630.8,0.77063,1.28437,0.6327,0.97151,0,0.75045,0.59011,0.62084,0.49984,0.71934,0.55722,0.58222,0.42014,0.73841,1.39699,0.95059,0.96951,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,23807.3,0.75996,1.2427,0.63078,0.96959,0,0.75224,0.58848,0.62153,0.50053,0.71897,0.55732,0.58277,0.41966,0.73731,1.39597,0.95076,0.96921,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,23996.4,0.75717,1.25619,0.61942,0.96835,0,0.75096,0.58992,0.62225,0.50098,0.71818,0.55905,0.58392,0.42051,0.73717,1.39452,0.95093,0.96918,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,24169.1,0.7592,1.2624,0.61697,0.96882,0,0.74959,0.59062,0.62296,0.50093,0.71646,0.55869,0.58426,0.42029,0.73696,1.39311,0.95175,0.96902,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,24339.4,0.75262,1.25468,0.61926,0.9682,0,0.74918,0.59158,0.62259,0.50128,0.71547,0.5589,0.58457,0.4207,0.73618,1.3916,0.95176,0.96884,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,24514.1,0.75935,1.25325,0.61488,0.96925,0,0.73854,0.59609,0.6221,0.50111,0.71284,0.56132,0.58412,0.42016,0.7354,1.39113,0.95228,0.96845,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,24684.5,0.75292,1.24826,0.60371,0.96654,0,0.73258,0.60073,0.62283,0.50168,0.71448,0.55976,0.58447,0.42083,0.73489,1.39004,0.95217,0.96834,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,24856.4,0.75191,1.25109,0.60745,0.96673,0,0.7542,0.59154,0.62325,0.50178,0.72178,0.56237,0.58514,0.42148,0.73495,1.38892,0.9521,0.96805,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,25032.6,0.73873,1.23621,0.59227,0.96015,0,0.73568,0.59845,0.62246,0.50159,0.70532,0.56777,0.58471,0.42141,0.73376,1.38877,0.95244,0.96777,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,25463.3,0.74045,1.24499,0.59739,0.96155,0,0.74359,0.59583,0.62367,0.50249,0.72089,0.56243,0.586,0.42156,0.73372,1.38739,0.95363,0.96777,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,25636.2,0.73341,1.22579,0.5895,0.96003,0,0.74158,0.59593,0.62428,0.50236,0.71904,0.56296,0.58574,0.42169,0.73348,1.38613,0.9535,0.96757,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,26046.2,0.73636,1.2258,0.58705,0.96187,0,0.74373,0.59694,0.62529,0.50223,0.71392,0.56495,0.58544,0.42084,0.73299,1.38578,0.95448,0.96736,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,26218.2,0.73236,1.21543,0.58678,0.95975,0,0.74432,0.59751,0.62528,0.50262,0.7125,0.56512,0.58514,0.42098,0.73245,1.38474,0.95487,0.96722,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,26391.5,0.73526,1.21815,0.57934,0.96007,0,0.74248,0.59841,0.62574,0.50298,0.70342,0.56882,0.58513,0.42115,0.73223,1.38423,0.95564,0.96708,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,26564.7,0.72967,1.22591,0.57762,0.95839,0,0.74309,0.59893,0.62624,0.50284,0.70672,0.56848,0.58621,0.42208,0.73192,1.383,0.95677,0.96709,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,26735.1,0.72414,1.20764,0.57649,0.95597,0,0.74607,0.5983,0.62624,0.50344,0.7076,0.56864,0.58612,0.42236,0.73151,1.38298,0.95686,0.96715,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,26913,0.69756,1.19122,0.50368,0.93478,0,0.74669,0.59772,0.62669,0.50343,0.70914,0.56832,0.58688,0.42241,0.73156,1.3828,0.95786,0.96717,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,27084.4,0.68631,1.17342,0.48887,0.92974,0,0.74661,0.59615,0.62662,0.50387,0.70973,0.56696,0.58725,0.42297,0.73087,1.38188,0.95825,0.96688,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,27255.3,0.68223,1.16519,0.48171,0.92876,0,0.75211,0.59343,0.62628,0.50478,0.7196,0.56044,0.58597,0.4224,0.7304,1.38087,0.95807,0.96669,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,27426.5,0.68493,1.17137,0.47833,0.93013,0,0.75445,0.59315,0.62665,0.50516,0.72639,0.56033,0.58671,0.42219,0.72958,1.38026,0.95841,0.96631,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,27596.3,0.67335,1.15771,0.47258,0.92516,0,0.75613,0.59185,0.62713,0.50541,0.72746,0.56071,0.58758,0.42307,0.72912,1.37934,0.95851,0.96601,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,27771.9,0.67292,1.155,0.46842,0.92245,0,0.75597,0.59213,0.62711,0.5053,0.72548,0.56234,0.588,0.42373,0.72806,1.37881,0.95869,0.9657,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,27983.5,0.67138,1.15057,0.46433,0.92567,0,0.75662,0.59273,0.62754,0.50579,0.72453,0.5626,0.58804,0.42339,0.72786,1.37808,0.95883,0.96547,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,28166.6,0.66893,1.14428,0.46373,0.92107,0,0.75726,0.59237,0.62791,0.50625,0.72521,0.56271,0.58826,0.42398,0.72746,1.37697,0.95923,0.96536,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,28337.7,0.66545,1.13869,0.46151,0.92122,0,0.75785,0.59232,0.62846,0.50655,0.72244,0.5644,0.58877,0.42399,0.7265,1.37648,0.9599,0.96509,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,28512.6,0.65908,1.14243,0.45597,0.91757,0,0.75847,0.59147,0.62861,0.50699,0.7212,0.56381,0.58855,0.4241,0.72599,1.37559,0.96086,0.96499,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
